date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux2_moving_avg,lux3_moving_avg,lux4_moving_avg,lux1_weather_interaction,lux2_weather_interaction,lux3_weather_interaction,lux4_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-08-14,833,444,377,997,2,0,389,2.2095490716180373,552.0,629.0,389.6666666666667,730.0,1666,888,754,1994,72,95,24,48,9,43,24,73,44
2024-08-14,862,741,453,323,2,0,121,1.9028697571743929,727.6666666666666,687.3333333333334,443.3333333333333,527.6666666666666,1724,1482,906,646,2,51,59,3,28,92,44,73,53
2024-08-14,924,481,848,883,2,1,443,1.0896226415094339,873.0,555.3333333333334,559.3333333333334,734.3333333333334,1848,962,1696,1766,89,19,78,63,39,58,91,89,49
2024-08-14,500,878,832,245,2,0,-378,0.6009615384615384,762.0,700.0,711.0,483.6666666666667,1000,1756,1664,490,8,65,23,78,64,49,18,88,78
2024-08-14,723,789,679,967,2,1,-66,1.06480117820324,715.6666666666666,716.0,786.3333333333334,698.3333333333334,1446,1578,1358,1934,50,83,14,50,20,68,6,52,6
2024-08-14,866,352,808,129,2,1,514,1.0717821782178218,696.3333333333334,673.0,773.0,447.0,1732,704,1616,258,15,81,94,90,23,87,57,27,62
2024-08-14,402,155,355,144,1,1,247,1.1323943661971831,663.6666666666666,432.0,614.0,413.3333333333333,402,155,355,144,87,0,13,71,72,28,80,76,14
2024-08-14,306,562,750,886,2,1,-256,0.408,524.6666666666666,356.3333333333333,637.6666666666666,386.3333333333333,612,1124,1500,1772,77,57,53,59,59,92,65,14,88
2024-08-14,328,556,923,570,0,1,-228,0.3553629469122427,345.3333333333333,424.3333333333333,676.0,533.3333333333334,0,0,0,0,2,92,77,86,25,89,79,59,66
2024-08-14,952,182,760,133,1,0,770,1.2526315789473683,528.6666666666666,433.3333333333333,811.0,529.6666666666666,952,182,760,133,97,92,5,78,8,66,38,59,29
2024-08-15,677,198,198,752,0,1,479,3.419191919191919,652.3333333333334,312.0,627.0,485.0,0,0,0,0,96,82,77,90,19,1,17,5,77
2024-08-15,174,248,687,526,2,1,-74,0.25327510917030566,601.0,209.33333333333334,548.3333333333334,470.3333333333333,348,496,1374,1052,23,43,80,30,55,24,0,51,67
2024-08-15,534,428,381,929,0,0,106,1.4015748031496063,461.6666666666667,291.3333333333333,422.0,735.6666666666666,0,0,0,0,72,5,17,71,98,18,62,11,35
2024-08-15,202,255,982,985,2,1,-53,0.20570264765784113,303.3333333333333,310.3333333333333,683.3333333333334,813.3333333333334,404,510,1964,1970,12,49,19,93,35,39,2,18,66
2024-08-15,521,289,502,320,2,1,232,1.0378486055776892,419.0,324.0,621.6666666666666,744.6666666666666,1042,578,1004,640,1,71,61,57,35,1,20,95,4
2024-08-15,803,593,208,967,1,0,210,3.860576923076923,508.6666666666667,379.0,564.0,757.3333333333334,803,593,208,967,70,87,80,81,72,82,29,74,24
2024-08-15,863,982,799,633,1,0,-119,1.0801001251564455,729.0,621.3333333333334,503.0,640.0,863,982,799,633,20,19,79,3,21,64,10,96,94
2024-08-15,837,362,298,791,2,1,475,2.8087248322147653,834.3333333333334,645.6666666666666,435.0,797.0,1674,724,596,1582,18,13,39,21,0,61,21,1,10
2024-08-15,905,179,402,466,1,0,726,2.2512437810945274,868.3333333333334,507.6666666666667,499.6666666666667,630.0,905,179,402,466,88,4,38,2,68,90,56,54,71
2024-08-15,405,499,426,940,0,1,-94,0.9507042253521126,715.6666666666666,346.6666666666667,375.3333333333333,732.3333333333334,0,0,0,0,46,40,51,78,72,53,88,14,89
2024-08-15,197,863,253,842,1,0,-666,0.7786561264822134,502.3333333333333,513.6666666666666,360.3333333333333,749.3333333333334,197,863,253,842,21,39,31,98,36,44,2,63,65
2024-08-15,949,708,651,649,1,1,241,1.4577572964669738,517.0,690.0,443.3333333333333,810.3333333333334,949,708,651,649,74,33,72,46,82,48,29,99,27
2024-08-15,897,359,744,681,0,1,538,1.2056451612903225,681.0,643.3333333333334,549.3333333333334,724.0,0,0,0,0,32,79,26,37,71,98,87,68,59
2024-08-15,434,871,504,215,1,1,-437,0.8611111111111112,760.0,646.0,633.0,515.0,434,871,504,215,31,44,51,32,95,68,44,14,9
2024-08-15,958,714,561,338,2,0,244,1.7076648841354725,763.0,648.0,603.0,411.3333333333333,1916,1428,1122,676,63,70,96,77,12,37,35,42,49
2024-08-15,534,651,231,434,0,1,-117,2.311688311688312,642.0,745.3333333333334,432.0,329.0,0,0,0,0,84,79,62,47,83,3,86,73,38
2024-08-15,546,884,890,540,2,0,-338,0.6134831460674157,679.3333333333334,749.6666666666666,560.6666666666666,437.3333333333333,1092,1768,1780,1080,38,70,73,64,99,16,71,16,36
2024-08-15,407,200,973,247,0,1,207,0.4182939362795478,495.6666666666667,578.3333333333334,698.0,407.0,0,0,0,0,83,26,62,25,42,52,63,97,62
2024-08-15,348,458,183,108,2,1,-110,1.901639344262295,433.6666666666667,514.0,682.0,298.3333333333333,696,916,366,216,71,77,16,7,36,84,53,23,60
2024-08-15,265,479,498,387,2,1,-214,0.5321285140562249,340.0,379.0,551.3333333333334,247.33333333333334,530,958,996,774,41,77,48,49,93,52,67,73,84
2024-08-15,580,919,853,487,1,1,-339,0.6799531066822978,397.6666666666667,618.6666666666666,511.3333333333333,327.3333333333333,580,919,853,487,8,43,99,79,73,30,49,29,91
2024-08-15,434,320,727,149,2,1,114,0.5969738651994498,426.3333333333333,572.6666666666666,692.6666666666666,341.0,868,640,1454,298,24,32,80,37,94,21,30,66,37
2024-08-16,641,919,208,949,1,0,-278,3.081730769230769,551.6666666666666,719.3333333333334,596.0,528.3333333333334,641,919,208,949,88,32,81,9,24,10,28,50,32
2024-08-16,858,519,320,616,0,0,339,2.68125,644.3333333333334,586.0,418.3333333333333,571.3333333333334,0,0,0,0,96,43,22,41,92,33,58,59,74
2024-08-16,205,223,652,954,2,0,-18,0.31441717791411045,568.0,553.6666666666666,393.3333333333333,839.6666666666666,410,446,1304,1908,1,19,97,36,87,14,35,2,44
2024-08-16,662,521,467,737,2,1,141,1.417558886509636,575.0,421.0,479.6666666666667,769.0,1324,1042,934,1474,18,35,71,25,20,9,76,4,43
2024-08-16,180,330,246,686,0,1,-150,0.7317073170731707,349.0,358.0,455.0,792.3333333333334,0,0,0,0,19,6,12,91,40,95,72,27,0
2024-08-16,232,789,211,776,0,0,-557,1.099526066350711,358.0,546.6666666666666,308.0,733.0,0,0,0,0,92,31,22,11,72,52,84,77,52
2024-08-16,896,162,714,377,2,1,734,1.2549019607843137,436.0,427.0,390.3333333333333,613.0,1792,324,1428,754,69,66,56,83,41,47,66,10,46
2024-08-16,999,584,657,935,0,1,415,1.5205479452054795,709.0,511.6666666666667,527.3333333333334,696.0,0,0,0,0,16,38,61,48,41,30,88,71,32
2024-08-16,237,727,593,399,1,1,-490,0.3996627318718381,710.6666666666666,491.0,654.6666666666666,570.3333333333334,237,727,593,399,88,92,53,13,1,36,88,71,66
2024-08-16,283,802,604,901,0,0,-519,0.4685430463576159,506.3333333333333,704.3333333333334,618.0,745.0,0,0,0,0,67,23,19,45,67,27,75,75,89
2024-08-16,500,673,574,688,0,0,-173,0.8710801393728222,340.0,734.0,590.3333333333334,662.6666666666666,0,0,0,0,93,85,85,34,7,30,92,14,14
2024-08-16,429,867,935,909,2,0,-438,0.4588235294117647,404.0,780.6666666666666,704.3333333333334,832.6666666666666,858,1734,1870,1818,83,69,51,28,95,69,10,82,13
2024-08-16,884,582,989,748,1,0,302,0.8938321536905965,604.3333333333334,707.3333333333334,832.6666666666666,781.6666666666666,884,582,989,748,2,87,22,11,60,13,10,47,22
2024-08-16,607,618,370,717,0,0,-11,1.6405405405405404,640.0,689.0,764.6666666666666,791.3333333333334,0,0,0,0,86,86,34,81,13,86,25,45,53
2024-08-16,951,254,520,706,1,1,697,1.8288461538461538,814.0,484.6666666666667,626.3333333333334,723.6666666666666,951,254,520,706,50,53,66,43,76,15,52,27,7
2024-08-16,168,191,996,234,1,1,-23,0.1686746987951807,575.3333333333334,354.3333333333333,628.6666666666666,552.3333333333334,168,191,996,234,81,37,33,65,20,24,13,6,53
2024-08-16,645,625,806,679,1,1,20,0.8002481389578163,588.0,356.6666666666667,774.0,539.6666666666666,645,625,806,679,25,73,32,1,23,38,63,70,35
2024-08-16,873,554,466,246,2,1,319,1.8733905579399142,562.0,456.6666666666667,756.0,386.3333333333333,1746,1108,932,492,55,79,45,58,49,65,79,93,83
2024-08-16,152,840,379,589,0,0,-688,0.40105540897097625,556.6666666666666,673.0,550.3333333333334,504.6666666666667,0,0,0,0,99,74,80,16,81,37,9,81,51
2024-08-16,549,697,382,577,2,0,-148,1.4371727748691099,524.6666666666666,697.0,409.0,470.6666666666667,1098,1394,764,1154,63,31,44,9,44,40,30,87,5
2024-08-16,304,744,139,258,0,1,-440,2.1870503597122304,335.0,760.3333333333334,300.0,474.6666666666667,0,0,0,0,7,44,18,17,63,97,94,5,96
2024-08-16,225,609,288,483,0,0,-384,0.78125,359.3333333333333,683.3333333333334,269.6666666666667,439.3333333333333,0,0,0,0,80,60,93,21,63,39,35,57,27
2024-08-17,846,282,263,262,2,1,564,3.216730038022814,458.3333333333333,545.0,230.0,334.3333333333333,1692,564,526,524,94,69,86,82,25,63,9,67,49
2024-08-17,142,485,635,540,1,1,-343,0.22362204724409449,404.3333333333333,458.6666666666667,395.3333333333333,428.3333333333333,142,485,635,540,36,87,14,57,31,88,25,54,37
2024-08-17,851,673,635,952,1,1,178,1.3401574803149607,613.0,480.0,511.0,584.6666666666666,851,673,635,952,96,96,77,52,56,99,19,66,29
2024-08-17,982,830,103,288,0,1,152,9.533980582524272,658.3333333333334,662.6666666666666,457.6666666666667,593.3333333333334,0,0,0,0,26,52,65,0,52,15,43,48,80
2024-08-17,210,504,934,514,2,0,-294,0.22483940042826553,681.0,669.0,557.3333333333334,584.6666666666666,420,1008,1868,1028,44,50,38,87,32,81,61,50,72
2024-08-17,860,345,389,438,1,1,515,2.210796915167095,684.0,559.6666666666666,475.3333333333333,413.3333333333333,860,345,389,438,3,75,17,60,51,76,72,58,91
2024-08-17,762,841,532,706,1,0,-79,1.4323308270676691,610.6666666666666,563.3333333333334,618.3333333333334,552.6666666666666,762,841,532,706,85,55,69,99,94,58,78,5,53
2024-08-17,282,690,570,280,0,1,-408,0.49473684210526314,634.6666666666666,625.3333333333334,497.0,474.6666666666667,0,0,0,0,89,26,58,88,17,90,8,89,70
2024-08-17,947,760,280,387,0,1,187,3.382142857142857,663.6666666666666,763.6666666666666,460.6666666666667,457.6666666666667,0,0,0,0,95,37,31,99,34,97,70,50,45
2024-08-17,194,749,347,933,2,1,-555,0.5590778097982709,474.3333333333333,733.0,399.0,533.3333333333334,388,1498,694,1866,87,61,20,30,11,10,89,37,27
2024-08-17,473,570,727,286,0,1,-97,0.6506189821182944,538.0,693.0,451.3333333333333,535.3333333333334,0,0,0,0,98,17,39,30,50,0,23,10,16
2024-08-17,619,925,378,983,1,0,-306,1.6375661375661377,428.6666666666667,748.0,484.0,734.0,619,925,378,983,36,63,91,65,88,12,11,51,47
2024-08-17,999,987,976,237,1,1,12,1.0235655737704918,697.0,827.3333333333334,693.6666666666666,502.0,999,987,976,237,95,76,26,18,94,29,59,92,43
2024-08-17,459,522,680,229,1,0,-63,0.675,692.3333333333334,811.3333333333334,678.0,483.0,459,522,680,229,70,29,1,52,9,68,83,19,59
2024-08-17,999,164,962,293,1,1,835,1.0384615384615385,819.0,557.6666666666666,872.6666666666666,253.0,999,164,962,293,32,48,96,75,51,17,77,9,59
2024-08-17,795,112,353,415,2,1,683,2.2521246458923514,751.0,266.0,665.0,312.3333333333333,1590,224,706,830,30,40,79,73,33,77,85,25,4
2024-08-17,380,312,280,884,2,1,68,1.3571428571428572,724.6666666666666,196.0,531.6666666666666,530.6666666666666,760,624,560,1768,54,12,38,94,66,12,15,47,68
2024-08-17,294,341,929,963,0,0,-47,0.31646932185145316,489.6666666666667,255.0,520.6666666666666,754.0,0,0,0,0,11,33,85,21,38,31,28,90,77
2024-08-17,963,592,780,243,0,1,371,1.2346153846153847,545.6666666666666,415.0,663.0,696.6666666666666,0,0,0,0,10,99,55,22,7,70,31,13,69
2024-08-17,294,312,924,115,0,1,-18,0.3181818181818182,517.0,415.0,877.6666666666666,440.3333333333333,0,0,0,0,87,93,12,86,95,71,82,99,6
2024-08-17,766,792,608,401,2,1,-26,1.2598684210526316,674.3333333333334,565.3333333333334,770.6666666666666,253.0,1532,1584,1216,802,71,24,55,14,28,49,34,58,52
2024-08-17,192,437,860,522,1,1,-245,0.22325581395348837,417.3333333333333,513.6666666666666,797.3333333333334,346.0,192,437,860,522,31,65,65,25,21,70,42,11,16
2024-08-18,771,272,799,344,0,1,499,0.9649561952440551,576.3333333333334,500.3333333333333,755.6666666666666,422.3333333333333,0,0,0,0,56,99,77,2,83,79,95,22,58
2024-08-18,160,771,665,206,1,0,-611,0.24060150375939848,374.3333333333333,493.3333333333333,774.6666666666666,357.3333333333333,160,771,665,206,37,17,55,86,69,30,52,84,8
2024-08-18,733,263,425,187,0,0,470,1.724705882352941,554.6666666666666,435.3333333333333,629.6666666666666,245.66666666666666,0,0,0,0,59,4,27,19,60,50,19,71,94
2024-08-18,150,564,456,228,0,1,-414,0.32894736842105265,347.6666666666667,532.6666666666666,515.3333333333334,207.0,0,0,0,0,85,18,63,39,42,26,83,38,21
2024-08-18,502,596,924,986,0,1,-94,0.5432900432900433,461.6666666666667,474.3333333333333,601.6666666666666,467.0,0,0,0,0,97,41,70,38,48,59,7,8,44
2024-08-18,888,799,749,440,0,0,89,1.185580774365821,513.3333333333334,653.0,709.6666666666666,551.3333333333334,0,0,0,0,18,17,81,71,28,32,98,87,72
2024-08-18,104,494,779,103,0,1,-390,0.13350449293966624,498.0,629.6666666666666,817.3333333333334,509.6666666666667,0,0,0,0,83,31,63,17,80,52,41,94,58
2024-08-18,565,802,490,426,1,0,-237,1.153061224489796,519.0,698.3333333333334,672.6666666666666,323.0,565,802,490,426,55,20,55,40,30,92,76,24,79
2024-08-18,703,407,714,509,0,1,296,0.9845938375350141,457.3333333333333,567.6666666666666,661.0,346.0,0,0,0,0,13,9,40,69,52,71,69,16,99
2024-08-18,781,867,184,978,1,1,-86,4.244565217391305,683.0,692.0,462.6666666666667,637.6666666666666,781,867,184,978,32,36,99,26,33,32,15,41,97
2024-08-18,928,282,416,405,2,0,646,2.230769230769231,804.0,518.6666666666666,438.0,630.6666666666666,1856,564,832,810,9,48,40,99,37,40,68,28,12
2024-08-18,633,728,311,706,0,1,-95,2.035369774919614,780.6666666666666,625.6666666666666,303.6666666666667,696.3333333333334,0,0,0,0,79,85,99,14,56,18,52,59,82
2024-08-18,504,893,614,820,1,0,-389,0.8208469055374593,688.3333333333334,634.3333333333334,447.0,643.6666666666666,504,893,614,820,63,12,3,36,3,84,44,66,11
2024-08-18,937,609,483,324,2,0,328,1.939958592132505,691.3333333333334,743.3333333333334,469.3333333333333,616.6666666666666,1874,1218,966,648,63,54,56,57,1,40,50,84,35
2024-08-18,612,807,790,447,2,0,-195,0.7746835443037975,684.3333333333334,769.6666666666666,629.0,530.3333333333334,1224,1614,1580,894,61,16,29,4,11,84,97,56,9
2024-08-18,744,645,441,420,2,1,99,1.6870748299319729,764.3333333333334,687.0,571.3333333333334,397.0,1488,1290,882,840,67,8,87,72,34,88,5,71,15
2024-08-18,332,663,914,658,1,0,-331,0.36323851203501095,562.6666666666666,705.0,715.0,508.3333333333333,332,663,914,658,90,87,83,6,69,41,32,13,91
2024-08-18,623,723,943,280,0,0,-100,0.6606574761399788,566.3333333333334,677.0,766.0,452.6666666666667,0,0,0,0,91,43,45,40,71,22,78,38,18
2024-08-18,445,863,137,717,0,1,-418,3.2481751824817517,466.6666666666667,749.6666666666666,664.6666666666666,551.6666666666666,0,0,0,0,42,77,55,83,20,74,14,15,5
2024-08-18,145,693,610,810,1,1,-548,0.23770491803278687,404.3333333333333,759.6666666666666,563.3333333333334,602.3333333333334,145,693,610,810,79,45,30,9,60,32,13,17,3
2024-08-18,645,843,519,485,0,1,-198,1.2427745664739884,411.6666666666667,799.6666666666666,422.0,670.6666666666666,0,0,0,0,58,7,87,61,34,19,38,94,29
2024-08-18,177,326,850,717,1,1,-149,0.20823529411764705,322.3333333333333,620.6666666666666,659.6666666666666,670.6666666666666,177,326,850,717,51,36,6,25,47,24,62,74,94
2024-08-19,829,844,268,891,0,1,-15,3.093283582089552,550.3333333333334,671.0,545.6666666666666,697.6666666666666,0,0,0,0,96,18,89,67,14,89,4,19,45
2024-08-19,912,832,442,871,2,1,80,2.063348416289593,639.3333333333334,667.3333333333334,520.0,826.3333333333334,1824,1664,884,1742,18,62,76,23,70,51,89,45,26
2024-08-19,172,535,925,207,0,0,-363,0.18594594594594593,637.6666666666666,737.0,545.0,656.3333333333334,0,0,0,0,20,91,53,77,14,11,80,44,44
2024-08-19,893,521,405,630,1,1,372,2.2049382716049384,659.0,629.3333333333334,590.6666666666666,569.3333333333334,893,521,405,630,21,45,7,40,5,31,51,3,84
2024-08-19,348,653,641,509,1,0,-305,0.5429017160686428,471.0,569.6666666666666,657.0,448.6666666666667,348,653,641,509,8,93,54,64,80,32,15,83,36
2024-08-19,146,120,801,395,2,1,26,0.1822721598002497,462.3333333333333,431.3333333333333,615.6666666666666,511.3333333333333,292,240,1602,790,8,70,68,16,67,73,98,94,8
2024-08-19,220,653,968,917,1,0,-433,0.22727272727272727,238.0,475.3333333333333,803.3333333333334,607.0,220,653,968,917,72,25,43,23,21,67,37,19,60
2024-08-19,313,496,636,270,0,0,-183,0.4921383647798742,226.33333333333334,423.0,801.6666666666666,527.3333333333334,0,0,0,0,26,45,12,26,31,14,52,10,34
2024-08-19,338,724,211,430,0,1,-386,1.6018957345971565,290.3333333333333,624.3333333333334,605.0,539.0,0,0,0,0,16,45,92,6,21,50,86,64,46
2024-08-19,155,204,510,592,2,1,-49,0.30392156862745096,268.6666666666667,474.6666666666667,452.3333333333333,430.6666666666667,310,408,1020,1184,43,74,19,72,26,5,76,17,20
2024-08-19,449,291,305,294,1,0,158,1.4721311475409835,314.0,406.3333333333333,342.0,438.6666666666667,449,291,305,294,44,13,77,98,14,90,96,38,16
2024-08-19,206,116,284,111,2,1,90,0.7253521126760564,270.0,203.66666666666666,366.3333333333333,332.3333333333333,412,232,568,222,7,84,31,11,43,68,92,43,54
2024-08-19,930,219,481,294,0,1,711,1.9334719334719335,528.3333333333334,208.66666666666666,356.6666666666667,233.0,0,0,0,0,79,62,59,84,85,68,52,96,87
2024-08-19,147,492,595,589,2,0,-345,0.24705882352941178,427.6666666666667,275.6666666666667,453.3333333333333,331.3333333333333,294,984,1190,1178,17,71,49,2,91,81,45,99,94
2024-08-19,672,524,478,894,1,0,148,1.405857740585774,583.0,411.6666666666667,518.0,592.3333333333334,672,524,478,894,32,2,26,78,8,91,97,17,5
2024-08-19,436,228,146,980,2,0,208,2.9863013698630136,418.3333333333333,414.6666666666667,406.3333333333333,821.0,872,456,292,1960,0,27,24,84,33,34,97,46,34
2024-08-19,125,229,985,281,1,1,-104,0.12690355329949238,411.0,327.0,536.3333333333334,718.3333333333334,125,229,985,281,75,28,51,9,99,85,90,30,49
2024-08-19,903,671,839,916,1,1,232,1.0762812872467222,488.0,376.0,656.6666666666666,725.6666666666666,903,671,839,916,5,86,67,32,72,33,14,98,36
2024-08-19,356,659,650,755,0,1,-303,0.5476923076923077,461.3333333333333,519.6666666666666,824.6666666666666,650.6666666666666,0,0,0,0,40,17,20,45,14,62,58,38,12
2024-08-19,107,128,627,997,0,1,-21,0.17065390749601275,455.3333333333333,486.0,705.3333333333334,889.3333333333334,0,0,0,0,54,34,17,58,61,67,49,37,24
2024-08-19,724,196,603,415,0,0,528,1.2006633499170813,395.6666666666667,327.6666666666667,626.6666666666666,722.3333333333334,0,0,0,0,4,76,38,51,44,17,8,78,95
2024-08-19,966,109,121,793,1,1,857,7.983471074380165,599.0,144.33333333333334,450.3333333333333,735.0,966,109,121,793,58,75,14,5,83,25,25,46,0
2024-08-20,352,341,312,129,2,0,11,1.1282051282051282,680.6666666666666,215.33333333333334,345.3333333333333,445.6666666666667,704,682,624,258,79,46,52,1,71,85,2,69,48
2024-08-20,791,925,409,695,1,1,-134,1.9339853300733496,703.0,458.3333333333333,280.6666666666667,539.0,791,925,409,695,17,4,37,28,57,96,99,7,34
2024-08-20,818,331,760,777,0,1,487,1.0763157894736841,653.6666666666666,532.3333333333334,493.6666666666667,533.6666666666666,0,0,0,0,48,74,47,39,91,60,46,85,82
2024-08-20,402,888,852,895,0,0,-486,0.47183098591549294,670.3333333333334,714.6666666666666,673.6666666666666,789.0,0,0,0,0,81,58,51,96,18,77,4,64,52
2024-08-20,738,383,371,892,2,1,355,1.9892183288409704,652.6666666666666,534.0,661.0,854.6666666666666,1476,766,742,1784,64,74,87,60,15,94,61,12,51
2024-08-20,155,814,670,195,0,1,-659,0.23134328358208955,431.6666666666667,695.0,631.0,660.6666666666666,0,0,0,0,82,58,71,67,74,73,83,54,53
2024-08-20,825,858,898,480,0,0,-33,0.9187082405345212,572.6666666666666,685.0,646.3333333333334,522.3333333333334,0,0,0,0,53,46,27,67,7,87,83,87,75
2024-08-20,625,901,301,877,0,1,-276,2.0764119601328903,535.0,857.6666666666666,623.0,517.3333333333334,0,0,0,0,60,94,84,28,32,84,4,84,46
2024-08-20,573,875,131,543,2,0,-302,4.374045801526718,674.3333333333334,878.0,443.3333333333333,633.3333333333334,1146,1750,262,1086,7,94,15,61,73,47,9,42,42
2024-08-20,127,825,542,397,1,0,-698,0.23431734317343172,441.6666666666667,867.0,324.6666666666667,605.6666666666666,127,825,542,397,2,12,15,59,17,71,79,3,19
2024-08-20,177,299,261,907,0,0,-122,0.6781609195402298,292.3333333333333,666.3333333333334,311.3333333333333,615.6666666666666,0,0,0,0,24,77,34,83,34,95,62,70,32
2024-08-20,315,178,866,836,2,0,137,0.36374133949191684,206.33333333333334,434.0,556.3333333333334,713.3333333333334,630,356,1732,1672,68,88,16,40,42,30,24,59,92
2024-08-20,485,954,353,944,0,1,-469,1.3739376770538243,325.6666666666667,477.0,493.3333333333333,895.6666666666666,0,0,0,0,54,32,72,86,49,33,43,11,15
2024-08-20,464,955,620,460,2,1,-491,0.7483870967741936,421.3333333333333,695.6666666666666,613.0,746.6666666666666,928,1910,1240,920,39,96,98,81,2,86,24,58,77
2024-08-20,765,272,750,473,0,1,493,1.02,571.3333333333334,727.0,574.3333333333334,625.6666666666666,0,0,0,0,82,61,51,88,90,88,29,76,6
2024-08-20,625,566,579,653,2,0,59,1.079447322970639,618.0,597.6666666666666,649.6666666666666,528.6666666666666,1250,1132,1158,1306,81,78,92,64,58,6,13,53,69
2024-08-20,798,680,109,402,0,1,118,7.321100917431193,729.3333333333334,506.0,479.3333333333333,509.3333333333333,0,0,0,0,49,15,81,63,27,82,85,43,20
2024-08-20,411,515,825,520,1,1,-104,0.49818181818181817,611.3333333333334,587.0,504.3333333333333,525.0,411,515,825,520,94,43,11,78,45,6,42,15,35
2024-08-20,982,548,604,345,0,1,434,1.6258278145695364,730.3333333333334,581.0,512.6666666666666,422.3333333333333,0,0,0,0,32,57,82,62,63,46,27,5,85
2024-08-20,106,186,884,819,2,1,-80,0.11990950226244344,499.6666666666667,416.3333333333333,771.0,561.3333333333334,212,372,1768,1638,17,5,47,97,69,7,93,13,53
2024-08-20,102,200,935,336,0,0,-98,0.10909090909090909,396.6666666666667,311.3333333333333,807.6666666666666,500.0,0,0,0,0,56,88,21,47,46,77,18,57,18
2024-08-20,722,107,659,633,1,0,615,1.0955993930197268,310.0,164.33333333333334,826.0,596.0,722,107,659,633,15,14,48,19,13,0,41,30,24
2024-08-21,849,944,535,284,0,1,-95,1.5869158878504672,557.6666666666666,417.0,709.6666666666666,417.6666666666667,0,0,0,0,79,3,51,36,6,76,19,99,66
2024-08-21,462,299,210,567,2,0,163,2.2,677.6666666666666,450.0,468.0,494.6666666666667,924,598,420,1134,37,55,78,63,73,2,98,40,99
2024-08-21,850,604,252,853,2,1,246,3.373015873015873,720.3333333333334,615.6666666666666,332.3333333333333,568.0,1700,1208,504,1706,40,63,0,90,78,52,85,34,52
2024-08-21,607,186,734,462,1,1,421,0.8269754768392371,639.6666666666666,363.0,398.6666666666667,627.3333333333334,607,186,734,462,6,67,65,85,30,91,78,9,97
2024-08-21,373,142,968,382,2,1,231,0.3853305785123967,610.0,310.6666666666667,651.3333333333334,565.6666666666666,746,284,1936,764,77,93,63,4,92,37,10,80,74
2024-08-21,605,484,201,652,0,0,121,3.009950248756219,528.3333333333334,270.6666666666667,634.3333333333334,498.6666666666667,0,0,0,0,52,33,7,33,80,50,53,29,47
2024-08-21,905,720,852,435,0,1,185,1.062206572769953,627.6666666666666,448.6666666666667,673.6666666666666,489.6666666666667,0,0,0,0,62,90,85,38,50,14,97,43,41
2024-08-21,838,534,932,261,0,0,304,0.8991416309012875,782.6666666666666,579.3333333333334,661.6666666666666,449.3333333333333,0,0,0,0,88,94,24,66,28,99,23,54,46
2024-08-21,982,507,290,259,2,0,475,3.386206896551724,908.3333333333334,587.0,691.3333333333334,318.3333333333333,1964,1014,580,518,31,55,65,80,14,66,69,70,90
2024-08-21,114,582,828,573,0,1,-468,0.13768115942028986,644.6666666666666,541.0,683.3333333333334,364.3333333333333,0,0,0,0,37,31,72,61,89,63,16,17,41
2024-08-21,291,763,662,700,0,0,-472,0.4395770392749245,462.3333333333333,617.3333333333334,593.3333333333334,510.6666666666667,0,0,0,0,21,8,72,87,75,67,27,82,1
2024-08-21,730,116,903,421,0,0,614,0.8084163898117387,378.3333333333333,487.0,797.6666666666666,564.6666666666666,0,0,0,0,15,62,76,23,24,4,49,78,5
2024-08-21,584,744,180,111,1,1,-160,3.2444444444444445,535.0,541.0,581.6666666666666,410.6666666666667,584,744,180,111,51,71,69,2,60,89,94,85,45
2024-08-21,127,247,588,523,2,0,-120,0.21598639455782312,480.3333333333333,369.0,557.0,351.6666666666667,254,494,1176,1046,28,77,93,70,40,88,99,38,65
2024-08-21,813,376,994,172,2,0,437,0.817907444668008,508.0,455.6666666666667,587.3333333333334,268.6666666666667,1626,752,1988,344,15,32,78,88,68,9,54,41,80
2024-08-21,138,331,187,687,2,1,-193,0.7379679144385026,359.3333333333333,318.0,589.6666666666666,460.6666666666667,276,662,374,1374,75,86,50,66,3,7,72,53,39
2024-08-21,372,925,293,957,1,1,-553,1.2696245733788396,441.0,544.0,491.3333333333333,605.3333333333334,372,925,293,957,16,20,52,78,56,11,9,29,57
2024-08-21,330,465,203,300,2,0,-135,1.625615763546798,280.0,573.6666666666666,227.66666666666666,648.0,660,930,406,600,63,54,14,92,30,63,20,19,77
2024-08-21,185,327,882,621,1,1,-142,0.20975056689342403,295.6666666666667,572.3333333333334,459.3333333333333,626.0,185,327,882,621,90,75,49,49,2,58,57,95,73
2024-08-21,573,750,195,963,1,1,-177,2.9384615384615387,362.6666666666667,514.0,426.6666666666667,628.0,573,750,195,963,88,56,70,28,66,66,33,41,32
2024-08-21,225,535,522,604,2,0,-310,0.43103448275862066,327.6666666666667,537.3333333333334,533.0,729.3333333333334,450,1070,1044,1208,12,1,74,73,89,90,94,88,61
2024-08-21,911,498,990,837,0,0,413,0.9202020202020202,569.6666666666666,594.3333333333334,569.0,801.3333333333334,0,0,0,0,71,12,37,31,49,49,92,86,11
2024-08-22,636,310,297,787,0,1,326,2.1414141414141414,590.6666666666666,447.6666666666667,603.0,742.6666666666666,0,0,0,0,55,3,39,86,16,22,42,4,95
